Genotype,Y,S1,S2,S3,S6,NP1,NP2,NP3,NP4,KR
93,122.9333334,116.0666667,9422.566667,428.9484067,4.303490137,66.33333333,1.205761317,0.818979254,1.056752656,342
94,111.9333333,99.13333333,8580.3,635.5777778,5.866666667,80.16666667,2.061904762,1.392708602,1.468641975,480
95,115.6666667,94.93333333,8100.266667,610.5728643,5.829145729,74.16666667,3.450292398,1.216155673,1.431155779,431
96,119.7666667,123.6,10534.66667,503.2484076,4.656050955,95.33333333,1.001960784,0.940310556,1.18089172,402
97,141.0833333,132.5333333,11716,513.8596491,4.473684211,97.5,0.950793651,0.896065262,1.162573099,510
98,123.5333333,121.6666667,9843.766667,362.3472393,3.170552147,86.16666667,0.647727273,0.736818755,0.895705521,349
99,121.0666667,144,14507.2,609.5462185,4.621848739,94.16666667,1.159574468,0.933497292,1.210084034,370
100,116.4333333,135.5333333,13076.96667,349.9634255,2.938447814,84.66666667,0.418764302,0.491310861,0.725423729,241
101,116.3888889,73.93333333,4120.3,157.8659004,2.482758621,80.16666667,0.551219512,0.673202598,0.566538953,209
102,118.6388889,104.8,7274.666667,212.2957198,2.357976654,97.33333333,0.430244941,0.637610112,0.611673152,293
103,101.1666667,102.7333333,7885.366667,541.3295195,6.022883295,74.5,3.119047619,1.280714475,1.410526316,377
104,121.9,145.6,14656.8,586.272,4.672,95.16666667,0.967521368,0.785573251,1.1648,395
105,114.1333333,111.9333333,9914.566667,634.1940299,6.234541578,76.33333333,2.535353535,1.239149056,1.431982942,460
106,119.1333333,99.6,7847.466667,459.8125,4.265625,87.83333333,1.261538462,1.054588031,1.1671875,403
107,116.6,101.9333333,7339.1,429.1871345,4.888888889,80.66666667,1.551181102,1.113318146,1.192202729,315
108,118.0833333,108.4666667,9760.966667,658.0426966,5.703370787,90,2.396491228,1.478474085,1.46247191,598
109,122.2,102.2,7952.3,425.2566845,3.914438503,77.33333333,1.352813853,0.928833886,1.093048128,224
110,124.8333333,90.33333333,7801.766667,682.3702624,6.285714286,56.16666667,5.453900709,1.215939186,1.580174927,520
111,117.6,114.6,9618.166667,496.6351119,4.984509466,76.33333333,1.82300885,0.952900618,1.183476764,330
112,114,72.46666667,4025.766667,334.5512465,4.64265928,55,2.662698413,1.164291994,1.204432133,269
113,117.0666667,99.93333333,7935.766667,530.2293987,5.380846325,81.83333333,2.257383966,1.154837278,1.335412027,415
114,117.8,100.0666667,7346.566667,431.3052838,4.688845401,81.33333333,1.509259259,1.00363729,1.174951076,410
115,138.0833333,111.5333333,9468.3,490.5854922,4.051813472,78.33333333,1.083752094,0.926172144,1.155785838,518
116,145.75,148.8,15201.06667,522.9724771,3.97706422,105.3333333,0.555235351,0.764749203,1.023853211,496
117,142.9166667,126.0666667,11160.56667,472.2383639,3.968970381,94.33333333,0.675276753,0.839559729,1.066854725,496
118,113.0833334,91.66666667,5966.966667,402.2674157,4.602247191,68.5,1.905913978,1.082616776,1.235955056,308
119,121.2,89.26666667,5328.966667,306.8502879,3.738963532,64,1.194616977,0.979541387,1.028023033,289
120,131.25,102.4666667,8393.766667,576.2311213,5.423340961,82.5,2.434640523,1.216412349,1.406864989,527
121,128.4583333,99.66666667,8337.766667,596.9761337,5.594272076,64.83333333,2.75203252,1.122888234,1.427207637,529
122,125.8333333,90.53333333,8330.8,706,6.169491525,62,4.09375,1.284748744,1.534463277,538
123,117.8,106.6,8990.166667,567.8,5.726315789,84.16666667,2.460093897,1.146309507,1.346526316,416
124,127.5833333,98.86666667,8885.9,688.8294574,6.015503876,61.83333333,3.844086022,1.21592359,1.532816537,531
125,149.2222222,106.4,9688.8,692.0571429,5.914285714,114,4.213675214,1.763422769,1.52,624
126,160.6666667,151.8666667,21376.66667,1121.153846,7.916083916,122.1666667,136.8333333,1.397211941,1.593006993,642
127,126.3333333,93.86666667,7883.466667,642.673913,6.108695652,58.83333333,4.369047619,1.182502418,1.530434783,524
128,140,152.8,17299.2,733.0169492,5.949152542,102.5,1.243055556,0.98280019,1.294915254,621
129,124.4444444,128.9333333,14713.46667,915.7759336,7.726141079,92.66666667,32,1.34064072,1.604979253,602
130,141.5833333,128.1333333,11203.06667,501.6298507,4.256716418,91,0.917874396,0.870071167,1.147462687,505
133,144.5833333,138.4,13195.46667,494.83,3.97,99.66666667,0.612761276,0.790371748,1.038,490
134,149.1666667,174.2666667,21482.26667,612.6121673,4.174904943,107.8333333,0.578199052,0.659351248,0.99391635,479
135,142.2916667,143.2,14495.86667,586.0862534,5.20754717,108.5,0.862115127,0.893246368,1.157951482,509
136,133.4444444,121,11122.16667,580.2869565,5.937391304,98.5,1.36687631,1.186215727,1.262608696,624
137,141.5,133.1333333,12147.5,559.7926267,5.152073733,104.6666667,1.027072758,0.991553542,1.22703533,515
138,145.6666667,165.9333333,18768.96667,655.4935972,4.980209546,120.6666667,0.870573871,0.860676729,1.159022119,508
139,134.2222222,143.1333333,14904.7,699.7511737,5.943661972,97.5,1.551948052,1.065920715,1.343974961,626
140,128.8666667,141.4666667,13581.2,474.8671329,3.902097902,78,0.911894273,0.642037768,0.989277389,401
141,124.3888889,57,2386.7,54.3667426,0.956719818,44.66666667,0.354256854,0.264982061,0.259681093,92
142,109.1333333,74.33333333,3731.766667,198.8507993,2.845470693,57.16666667,1.074074074,0.752389566,0.792184725,272
143,122.1666667,70.93333333,3606.666667,105.2529183,1.649805447,58.83333333,0.383116883,0.430819653,0.414007782,157
144,108.2222222,98.4,6766.666667,387.4045802,4.603053435,90.5,1.32853717,1.138910129,1.126717557,338
145,98.60000001,36.46666667,906.5666667,132.6682927,3.834146341,38.83333333,4.994949495,1.534043581,1.067317073,293
146,122.4444445,73.66666667,3882.7,108.1532033,1.493036212,50.16666667,0.342222222,0.376150013,0.410399257,153
147,124.8888889,76,4065.066667,84.92479109,1.203342618,53.83333333,0.38450899,0.302290181,0.317548747,69
148,129.25,153.9333333,16322.96667,543.4950055,3.97336293,82.33333333,0.548085901,0.635389354,1.025083241,486
149,124,68.26666667,3291.866667,80.15909091,1.207792208,51.33333333,0.332556333,0.33224932,0.332467532,101
150,121.7777778,87.06666667,5065.466667,152.8812877,1.939637827,64.66666667,0.360128617,0.499387299,0.52555332,170
151,131.4666667,127.2,11113.46667,362.3956522,3.334782609,70.83333333,0.428315412,0.608475309,0.829565217,386
152,127.75,93,7455.366667,533.797136,4.821002387,63.5,2.198776758,1.069502709,1.331742243,518
153,135.3333333,145.0666667,14004,376.4516129,3.043010753,83.16666667,0.483760684,0.529312081,0.779928315,357
155,122.8666667,86.46666667,5555.766667,305.8220183,3.203669725,63,1.209259259,0.952821971,0.951926606,327
156,115.8,74.13333333,3913.066667,276.8679245,4.20754717,66.83333333,1.98019802,1.145422985,1.049056604,254
157,108.4444444,102.4,7412,425.9770115,4.827586207,98.83333333,1.595628415,1.271633888,1.177011494,351
158,142.9166667,159.4,17651.76667,674.5898089,5.143949045,111.1666667,1.100628931,0.868514255,1.218343949,515
160,144.8333333,135.2666667,12776.56667,469.1517748,3.970624235,96.66666667,0.525525526,0.75397002,0.993390453,480
161,134.4666667,154.3333333,15781.76667,442.8933583,3.317118803,77.83333333,0.547222222,0.554717731,0.866230122,385
162,125.1388889,53.13333333,1867.366667,39.87259786,0.822775801,53,0.414923291,0.277280612,0.226903915,63
163,126.0277778,62.2,2615.1,53.26069246,0.99796334,67.33333333,0.439306358,0.319947966,0.253360489,87
164,122.5,64.6,2895.766667,74.95513374,1.402933563,67.33333333,0.33426704,0.387839858,0.33442623,152
165,118.5333333,160.2,17089.9,542.5365079,4.146031746,113.8333333,0.673890609,0.749992861,1.017142857,492
166,125.4444444,99.53333333,6838.166667,152.0719051,1.95255745,84.66666667,0.500371195,0.436427746,0.442698295,197
167,115.4666667,141.3333333,12918.66667,397.0901639,3.381147541,88.16666667,0.574018127,0.599101446,0.868852459,277
168,133.6,129.5333333,12739.9,309.973236,2.369829684,66.66666667,0.348354793,0.444749216,0.630332522,346
169,120.1944444,89.33333333,5394,149.0055249,2,74,0.353703704,0.458526554,0.493554328,208
170,101.6,95.66666667,8457.5,710.7142857,6.68907563,71.16666667,6.477477477,1.495055891,1.607843137,539
171,123.5555556,77.66666667,5374.566667,130.5562753,1.415384615,41.5,0.329694323,0.302501495,0.377327935,122
