Genotype,Y,S1,S2,S3,S6,NP1,NP2,NP3,NP4,KR
93,5.692284597,97.66666667,9670.966667,245.2485207,1.989856298,56.5,0.241429613,0.419859739,0.495350803,357
94,5.294236158,81.26666667,6940.566667,207.5942173,1.99002991,50.33333333,0.285947712,0.421662901,0.486141575,365
95,4.954757802,81.33333333,4925.866667,199.1590296,2.587601078,50,0.603174603,0.496930078,0.657681941,335
96,6.648504868,110.6666667,14141.86667,292.5903448,1.991724138,63.16666667,0.275821596,0.4006303,0.457931034,337
97,4.482134122,69.06666667,3715.066667,389.6923077,5.776223776,67.66666667,8.405228758,1.903421485,1.448951049,560
98,4.462835792,57.86666667,2400.4,226.4528302,4.150943396,35.16666667,3.206896552,0.842561929,1.091823899,307
99,6.145414227,96.46666667,11693.9,265.1678005,1.990929705,60.5,0.263191763,0.408110772,0.437490552,346
100,4.766912098,70.8,3361.066667,177.5211268,2.830985915,40.16666667,1.042692939,0.554868021,0.747887324,306
101,4.876267236,44.86666667,1502.966667,51.41277081,1.236031927,33.33333333,0.203933747,0.317620759,0.30695553,140
102,6.732467197,12.86666667,107.3666667,1.820802713,0.166195591,44.66666667,0.474816072,0.197758195,0.043640475,39
103,5.665484924,136.9333333,15386.4,480.825,3.975,82,0.587583149,0.718731884,0.855833333,566
104,6.327702799,103,12868.56667,278.3395818,1.991348234,52.83333333,0.258845438,0.380000517,0.44556597,332
105,5.471403949,98.86666667,8583.5,237.7700831,2.060941828,53.16666667,0.293785311,0.426453871,0.547737765,368
106,4.670115545,61.2,2583.866667,153.1936759,2.577075099,38,1.516007533,0.600101019,0.7256917,289
107,6.214856047,97.4,12137.76667,269.5284974,1.991117691,49.16666667,0.231481481,0.379060207,0.432568468,336
108,4.860370747,100.1333333,6743.066667,361.2357143,4.05,72.33333333,1.843234323,1.090204531,1.072857143,564
109,5.314896255,98.26666667,7781.066667,233.432,2.176,52.83333333,0.363954506,0.450871379,0.5896,355
110,5.604002598,133.0666667,14760,470.0636943,3.974522293,80.33333333,0.583333333,0.717116243,0.847558386,568
111,4.566902254,44.86666667,1622.3,106.0326797,2.274509804,31.16666667,1.595505618,0.601942294,0.586492375,276
112,4.678844081,60.93333333,2711.866667,151.2193309,2.3866171,26.83333333,1.236886633,0.527583166,0.679553903,283
113,4.035422268,21.6,419.0666667,103.0491803,3.901639344,17.5,11.97849462,1.370716312,1.062295082,293
114,4.417421191,36.26666667,913.6,87.84615385,2.653846154,26.5,2.72173913,0.712959138,0.697435897,288
115,6.676669465,164.7333333,23301.9,589.921519,3.979746835,99.33333333,0.384389671,0.685429499,0.834092827,495
116,6.659940715,164.8,23077.06667,587.7011885,3.979626486,98.83333333,0.394265233,0.685429597,0.839388795,497
117,5.928280176,141.5333333,17464.56667,510.1626095,3.976630964,87.66666667,0.515394913,0.711682646,0.826874391,558
118,5.704406401,133.7333333,15554.26667,481.0597938,3.975257732,83,0.552706553,0.717587982,0.827216495,564
119,5.100283262,94,6563.2,231.0985915,2.633802817,46.16666667,0.520710059,0.48214871,0.661971831,317
120,4.93487208,99.86666667,7106.266667,346.0844156,3.961038961,71.66666667,1.511111111,1.003336061,0.972727273,570
121,4.487208002,61.86666667,2673.066667,274.630137,4.95890411,64.5,6.064814815,1.884013022,1.271232877,557
122,4.670876871,65,3130.7,222.035461,3.943262411,65,2.254054054,1.349407658,0.921985816,560
123,4.594938532,38.6,1394.566667,94.01573034,2.058426966,28.83333333,1.551789077,0.584343124,0.520449438,285
124,5.252132807,115.8,10846.96667,404.2347826,3.970186335,76.66666667,0.79964539,0.786299097,0.86310559,573
125,4.379374131,35.53333333,941.5,177.6415094,5.773584906,117.6666667,14,4.766233432,1.340880503,603
126,3.743828009,5.066666667,31.46666667,42.90909091,6.181818182,57.5,250.3333333,22.27333023,1.381818182,499
127,4.54567056,57.93333333,2306.166667,205.2967359,4.362017804,66,3.411458333,1.65306137,1.031454006,557
128,6.823800526,110.2,14919.76667,299.393311,1.991973244,57.5,0.27154195,0.376657532,0.442274247,328
129,5.22703382,128.6666667,12404.66667,643.8408304,5.937716263,122.3333333,2.256830601,1.355933469,1.335640138,627
130,5.933727337,139.6,17565.6,510.627907,3.976744186,86.5,0.500986193,0.70808143,0.811627907,554
133,4.746854305,75.4,4099.366667,255.6777547,3.95010395,66.66666667,1.983739837,1.219522134,0.940540541,562
134,4.327261891,50.33333333,2040.966667,290.1848341,5.611374408,64.16666667,11.51666667,2.518978524,1.431279621,556
135,4.784393541,96.4,6499.2,396.2926829,4.609756098,70.16666667,2.296969697,1.20481832,1.175609756,566
136,4.154373158,17.26666667,249.7666667,105.5352113,5.971830986,114.8333333,44.63333333,10.4516248,1.45915493,598
137,4.795442793,109.6666667,8548.966667,513.9659319,5.378757515,72.83333333,3.286604361,1.191421109,1.318637275,570
138,5.364041438,128.8,12141.86667,440.9878935,3.97094431,80.83333333,0.80651341,0.786758224,0.93559322,573
139,4.487335084,61.2,3165.066667,409.2758621,7.224137931,116.5,29.28205128,3.243101271,1.582758621,606
140,6.764404877,112.4666667,14777.36667,298.9352664,1.991908294,53.66666667,0.280432309,0.372875104,0.455023601,325
141,4.485697015,71.6,4463.066667,283.6694915,3.347457627,53.66666667,0.680327869,1.003557662,0.910169492,307
142,5.012032195,76.26666667,4875.466667,185.6142132,2.111675127,42,0.504444444,0.476535938,0.58071066,353
143,4.442789983,75.4,4781.9,325.2993197,4.408163265,61.66666667,1.467479675,0.993217987,1.02585034,302
144,4.908541826,49.2,1827.466667,63.74883721,1.269767442,41.66666667,0.381660471,0.395027229,0.343255814,206
145,4.839728623,78.66666667,4296,204.5714286,2.838095238,44.33333333,0.847161572,0.552508652,0.749206349,322
146,4.464896572,73.46666667,3916.666667,246.8487395,3.453781513,58.66666667,0.838383838,0.775730849,0.92605042,252
147,4.945341433,64.73333333,3112.566667,107.950289,1.810404624,67.16666667,0.415716096,0.579758124,0.449017341,280
148,5.091122905,94.73333333,6542.7,231.1908127,2.628975265,52,0.444114738,0.49036748,0.669493522,381
149,4.250011286,70.66666667,4391.066667,409.1055901,5.279503106,47.83333333,2.406779661,1.150532054,1.316770186,314
150,4.562931717,66.73333333,3316.566667,170.6638079,2.545454545,45.16666667,0.479289941,0.609247852,0.686792453,234
151,4.304242407,50.73333333,2024.3,269.9066667,5.6,33.83333333,7.763157895,1.063597436,1.352888889,306
152,4.089756163,20.33333333,394.9666667,133.1348315,5.280898876,58.83333333,26.12280702,5.729334568,1.370786517,546
153,6.695851514,116.6666667,14321.2,297.120332,1.991701245,74.83333333,0.298890835,0.411663546,0.484094053,338
155,4.473721141,61.26666667,2745.5,247.3423423,4.648648649,38.33333333,3.647058824,0.888868598,1.103903904,308
156,4.187028157,30.26666667,780.2666667,154,4.526315789,25.33333333,9.919191919,1.295768737,1.194736842,296
157,4.704042541,58.13333333,2296.266667,93.09189189,1.994594595,52.83333333,0.315384615,0.520824556,0.471351351,155
158,4.281482857,53.26666667,3396.566667,550.7945946,7.664864865,62.83333333,28.45833333,2.850043251,1.727567568,558
160,6.554801402,164.2,21522.96667,571.9123118,3.97874225,99.5,0.438295165,0.701356441,0.872630647,511
161,5.080663337,83.2,5668.666667,200.0705882,2.108235294,43.5,0.43743428,0.467052897,0.587294118,372
162,5.059476733,52.13333333,1913.6,57.29341317,1.149700599,45.33333333,0.44200627,0.352056429,0.312175649,206
163,5.106267428,64.26666667,3094.4,89.95348837,1.26744186,63.5,0.375,0.522994659,0.373643411,278
164,4.716285205,93.4,5982.966667,274.8683002,3.298621746,83,0.620034542,0.929034773,0.858192956,345
165,6.410739337,115.8666667,13498.26667,291.7492795,2.020172911,76.16666667,0.258333333,0.430192502,0.500864553,344
166,7.171003839,15,183.5,2.964458805,0.187399031,80,0.590111643,0.301020747,0.048465267,217
167,4.922876525,63.06666667,3803.066667,156.7197802,1.983516484,33.66666667,0.610275689,0.447658913,0.51978022,318
168,7.207221439,21.33333333,353.4666667,5.744312026,0.262188516,81.83333333,0.66027689,0.330439319,0.069339112,236
169,4.767660393,74.6,3854.566667,161.7300699,2.13986014,48.5,0.397540984,0.563601658,0.626013986,252
170,5.02584136,83.66666667,5507.9,203.2435424,2.509225092,43.5,0.512195122,0.453407627,0.617466175,342
171,4.377835231,80.2,5073.1,370.2992701,4.788321168,67,2.012048193,1.206734163,1.17080292,342
172,7.066701524,6.533333333,31.46666667,0.50862069,0.073275862,33.83333333,0.548892491,0.133843191,0.02112069,19
173,5.429826947,44.46666667,1551.766667,36.56952082,0.713275727,55.83333333,0.645732689,0.436628602,0.209583661,271
174,5.085641506,81.53333333,5534.966667,196.0436836,1.988193625,46.16666667,0.403803132,0.465388391,0.577567887,369
